         t           |          x           |          y           |        x-real        |        y-real        |       x-error        |       y-error        | 
            0,986000 |             -1,48179 |              2,03466 |             -1,15371 |              2,36060 |            -0,328082 |            -0,325946 | 
            0,987000 |             -1,48383 |              2,03586 |             -1,15524 |              2,36231 |            -0,328590 |            -0,326450 | 
            0,988000 |             -1,48587 |              2,03706 |             -1,15677 |              2,36402 |            -0,329098 |            -0,326955 | 
            0,989000 |             -1,48790 |              2,03826 |             -1,15830 |              2,36572 |            -0,329606 |            -0,327459 | 
            0,990000 |             -1,48994 |              2,03947 |             -1,15983 |              2,36743 |            -0,330114 |            -0,327964 | 
            0,991000 |             -1,49198 |              2,04067 |             -1,16136 |              2,36914 |            -0,330622 |            -0,328468 | 
            0,992000 |             -1,49402 |              2,04188 |             -1,16289 |              2,37085 |            -0,331130 |            -0,328973 | 
            0,993000 |             -1,49607 |              2,04308 |             -1,16443 |              2,37256 |            -0,331638 |            -0,329477 | 
            0,994000 |             -1,49811 |              2,04429 |             -1,16596 |              2,37427 |            -0,332146 |            -0,329982 | 
            0,995000 |             -1,50015 |              2,04550 |             -1,16750 |              2,37598 |            -0,332654 |            -0,330487 | 
            0,996000 |             -1,50220 |              2,04670 |             -1,16904 |              2,37770 |            -0,333163 |            -0,330991 | 
            0,997000 |             -1,50425 |              2,04791 |             -1,17058 |              2,37941 |            -0,333671 |            -0,331496 | 
            0,998000 |             -1,50630 |              2,04912 |             -1,17212 |              2,38112 |            -0,334179 |            -0,332001 | 
            0,999000 |             -1,50835 |              2,05033 |             -1,17366 |              2,38284 |            -0,334688 |            -0,332506 | 
